timestamp	type	text
1751897343166	debug	2025-07-07 16:09:03.166300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343166	debug	2025-07-07 16:09:03.166300 ThemeManager: Theme not yet applied. -  
1751897343171	debug	2025-07-07 16:09:03.170900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343171	debug	2025-07-07 16:09:03.170900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343171	debug	2025-07-07 16:09:03.171000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343171	debug	2025-07-07 16:09:03.171000 ThemeManager: Theme not yet applied. -  
1751897343175	debug	2025-07-07 16:09:03.175600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343175	debug	2025-07-07 16:09:03.175600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343175	debug	2025-07-07 16:09:03.175699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343175	debug	2025-07-07 16:09:03.175699 ThemeManager: Theme not yet applied. -  
1751897343180	debug	2025-07-07 16:09:03.180300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343180	debug	2025-07-07 16:09:03.180400 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343180	debug	2025-07-07 16:09:03.180400 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343180	debug	2025-07-07 16:09:03.180400 ThemeManager: Theme not yet applied. -  
1751897343185	debug	2025-07-07 16:09:03.185000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343185	debug	2025-07-07 16:09:03.185100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343185	debug	2025-07-07 16:09:03.185100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343185	debug	2025-07-07 16:09:03.185100 ThemeManager: Theme not yet applied. -  
1751897343189	debug	2025-07-07 16:09:03.189699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343189	debug	2025-07-07 16:09:03.189800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343189	debug	2025-07-07 16:09:03.189800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343189	debug	2025-07-07 16:09:03.189800 ThemeManager: Theme not yet applied. -  
1751897343194	debug	2025-07-07 16:09:03.194400 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343194	debug	2025-07-07 16:09:03.194500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343194	debug	2025-07-07 16:09:03.194500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343194	debug	2025-07-07 16:09:03.194500 ThemeManager: Theme not yet applied. -  
1751897343199	debug	2025-07-07 16:09:03.199100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
